id,city_code,crash_time,atmospheric_conditions_name,atmospheric_conditions_1_name,atmospheric_conditions_2_name,number_of_fatalities
3877,1980,03/31/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
3878,1980,02/15/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
3879,1980,11/06/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
3880,1980,12/03/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
3881,1980,05/02/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
3882,1980,02/01/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
3883,1980,10/22/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
3884,1980,10/02/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
3885,1980,09/11/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
3886,1980,01/09/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
3887,1980,04/20/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
3888,1980,08/02/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
3889,1980,10/06/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
3890,1980,09/02/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
3891,1980,02/14/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
3892,1980,11/05/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
3893,1980,06/01/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
3894,1980,04/08/2016 5:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3895,1980,01/19/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
3896,1980,05/09/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
3897,1980,03/06/2016 6:00,Rain,Cloudy,Rain,1
3898,1980,03/25/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
3899,1980,06/27/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
3900,1980,06/12/2016 8:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3901,1980,08/17/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
3902,1980,07/02/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
3903,1980,01/11/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
3904,1980,12/04/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
3905,1980,11/27/2016 3:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,4
3906,1980,08/28/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
3907,1980,03/01/2016 2:00,"Fog, Smog, Smoke","Fog, Smog, Smoke",No Additional Atmospheric Conditions,1
3908,1980,11/13/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
3909,1980,12/29/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
3910,1980,12/19/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
3911,1980,10/29/2016 1:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3912,1980,04/13/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
3913,1980,11/29/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
3914,1980,07/19/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
3915,1980,01/08/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
3916,1980,11/12/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
3917,1980,09/29/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
3918,1980,09/14/2016 3:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3919,1980,04/16/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
3920,1980,04/17/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
3921,1980,03/19/2016 7:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3922,1980,06/04/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
3923,1980,12/12/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
3924,1980,04/10/2016 2:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3925,1980,09/25/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
3926,1980,03/03/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
3927,1980,09/01/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
3928,1980,03/05/2016 0:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3929,1980,11/08/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
3930,1980,09/01/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
3931,1980,04/14/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
3932,1980,05/29/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
3933,1980,11/05/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
3934,1980,07/25/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
3935,1980,02/12/2016 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
3936,1980,11/22/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
3937,1980,08/12/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
3938,1980,07/02/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
3939,1980,10/26/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
3940,1980,10/26/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
3941,1980,03/05/2016 4:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3942,1980,07/30/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
3943,1980,02/16/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
3944,1980,01/04/2016 8:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
3945,1980,09/26/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
3946,1980,10/27/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
3947,1980,12/06/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
3948,1980,02/05/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
3949,1980,06/04/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
3950,1980,11/25/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
3951,1980,07/23/2016 8:00,Clear,Clear,No Additional Atmospheric Conditions,1
3952,1980,08/05/2016 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
3953,1980,07/29/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
3954,1980,05/13/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
3955,1980,10/17/2016 6:00,Rain,Rain,Cloudy,1
3956,1980,03/17/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
3957,1980,08/20/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
3958,1980,05/29/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
3959,1980,10/02/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
3960,1980,10/13/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
3961,1980,12/27/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
3962,1980,10/01/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
3963,1980,09/01/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
3964,1980,11/18/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
3965,1980,12/24/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
3966,1980,11/05/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
3967,1980,04/11/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,2
3968,1980,12/07/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
3969,1980,07/26/2016 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
3970,1980,05/12/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
3971,1980,10/15/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
3972,1980,05/14/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
3973,1980,09/02/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
3974,1980,12/01/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
3975,1980,11/27/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
3976,1980,05/31/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
3977,1980,12/16/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
3978,1980,06/24/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
3979,1980,10/08/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
3980,1980,09/08/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
3981,1980,03/22/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
3982,1980,01/11/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
3983,1980,11/21/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
3984,1980,04/04/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
3985,1980,11/13/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
3986,1980,11/12/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
3987,1980,06/16/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
3988,1980,05/21/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,1
3989,1980,02/15/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
3990,1980,04/22/2016 9:00,Clear,Clear,No Additional Atmospheric Conditions,1
3991,1980,04/21/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
3992,1980,09/10/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
3993,1980,04/05/2016 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
3994,1980,02/02/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
3995,1980,07/21/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
3996,1980,07/30/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
3997,1980,02/12/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
3998,1980,06/20/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
3999,1980,12/26/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4000,1980,09/14/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
4001,1980,11/07/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
4002,1980,09/21/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
4003,1980,05/13/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
4004,1980,02/26/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
4005,1980,11/08/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
4006,1980,08/25/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
4007,1980,12/14/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
4008,1980,02/04/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4009,1980,10/31/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
4010,1980,06/29/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
4011,1980,11/08/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
4012,1980,03/29/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
4013,1980,11/14/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
4014,1980,12/28/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
4015,1980,04/04/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
4016,1980,02/15/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4017,1980,02/28/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
4018,1980,04/18/2016 9:00,Not Reported,Not Reported,No Additional Atmospheric Conditions,1
4019,1980,08/15/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4020,1980,12/14/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
4021,1980,05/23/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
4022,1980,03/03/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
4023,1980,04/20/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
4024,1980,02/10/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4025,1980,08/10/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4026,1980,09/23/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
4027,1980,08/13/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
4028,1980,02/20/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
4029,1980,07/15/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4030,1980,12/08/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4031,1980,01/19/2016 18:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4032,1980,05/27/2016 21:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4033,1980,12/22/2016 6:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4034,1980,03/20/2016 6:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4035,1980,01/06/2016 2:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4036,1980,01/19/2016 14:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4037,1980,01/15/2016 6:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4038,1980,12/10/2016 18:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4039,1980,05/27/2016 20:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4040,1980,12/15/2016 1:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4041,1980,01/06/2016 17:00,Rain,Rain,No Additional Atmospheric Conditions,1
4042,1980,01/07/2016 5:00,Rain,Rain,No Additional Atmospheric Conditions,1
4043,1980,12/31/2016 1:00,Rain,Rain,No Additional Atmospheric Conditions,1
4044,1980,01/07/2016 5:00,Rain,Rain,No Additional Atmospheric Conditions,1
4045,1980,04/05/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
4046,1980,10/26/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
4047,1980,10/22/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
4048,1980,09/01/2016 9:00,Clear,Clear,No Additional Atmospheric Conditions,1
4049,1980,12/19/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
4050,1980,11/19/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4051,1980,06/21/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
4052,1980,11/01/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
4053,1980,10/25/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
4054,1980,05/20/2016 9:00,Clear,Clear,No Additional Atmospheric Conditions,1
4055,1980,01/22/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4056,1980,05/04/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
4057,1980,12/07/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
4058,1980,08/06/2016 8:00,Clear,Clear,No Additional Atmospheric Conditions,1
4059,1980,12/29/2016 8:00,Clear,Clear,No Additional Atmospheric Conditions,1
4060,1980,02/17/2016 13:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4061,1980,05/19/2016 5:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4062,1980,06/15/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
4063,1980,06/02/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
4064,1980,07/08/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4065,1980,01/23/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
4066,1980,08/12/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,2
4067,1980,06/25/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,3
4068,1980,06/08/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
4069,1980,04/17/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
4070,1980,03/04/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
4071,1980,08/09/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
4072,1980,02/06/2016 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
4073,1980,08/28/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
4074,1980,09/28/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
4075,1980,10/18/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
4076,1980,01/03/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,2
4077,1980,01/27/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
4078,1980,11/17/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4079,1980,08/27/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
4080,1980,05/29/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
4081,1980,04/12/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
4082,1980,12/06/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
4083,1980,10/30/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
4084,1980,01/11/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4085,1980,10/19/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
4086,1980,07/17/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
4087,1980,08/17/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
4088,1980,03/15/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
4089,1980,06/15/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4090,1980,10/07/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
4091,1980,09/20/2016 9:00,Clear,Clear,No Additional Atmospheric Conditions,1
4092,1980,12/05/2016 12:00,Clear,Clear,No Additional Atmospheric Conditions,1
4093,1980,07/25/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
4094,1980,07/06/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
4095,1980,10/26/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
4096,1980,10/25/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,1
4097,1980,03/19/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
4098,1980,05/13/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4099,1980,12/16/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
4100,1980,05/14/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
4101,1980,12/09/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4102,1980,11/13/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,2
4103,1980,10/26/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4104,1980,02/13/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
4105,1980,07/02/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
4106,1980,10/16/2016 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
4107,1980,08/24/2016 12:00,Clear,Clear,No Additional Atmospheric Conditions,1
4108,1980,04/30/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
4109,1980,09/26/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,2
4110,1980,12/01/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
4111,1980,04/30/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
4112,1980,05/14/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
4113,1980,08/06/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
4114,1980,03/31/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,1
4115,1980,07/24/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
4116,1980,08/21/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
4117,1980,03/26/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4118,1980,10/15/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,2
4119,1980,10/07/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,2
4120,1980,10/24/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4121,1980,03/23/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
4122,1980,07/31/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
4123,1980,08/24/2016 6:00,Clear,Clear,No Additional Atmospheric Conditions,1
4124,1980,06/28/2016 12:00,Clear,Clear,No Additional Atmospheric Conditions,1
4125,1980,10/02/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
4126,1980,11/15/2016 7:00,Clear,Clear,No Additional Atmospheric Conditions,1
4127,1980,01/11/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
4128,1980,08/14/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4129,1980,11/02/2016 9:00,Clear,Clear,No Additional Atmospheric Conditions,1
4130,1980,04/30/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
4131,1980,07/10/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
4132,1980,06/30/2016 18:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4133,1980,04/09/2016 10:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4134,1980,03/11/2016 11:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4135,1980,05/23/2016 6:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4136,1980,03/07/2016 22:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4137,1980,10/15/2016 21:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4138,1980,01/06/2016 22:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4139,1980,12/23/2016 2:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4140,1980,05/24/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
4141,1980,04/23/2016 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4142,1980,03/26/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
4143,1980,06/16/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4144,1980,02/10/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
4145,1980,01/30/2016 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
4146,1980,06/21/2016 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
4147,1980,02/07/2016 11:00,Clear,Clear,No Additional Atmospheric Conditions,1
4148,1980,11/09/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
4149,1980,09/27/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
4150,1980,04/13/2016 5:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4151,1980,05/11/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
4152,1980,10/25/2016 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
4153,1980,07/04/2016 15:00,Clear,Clear,No Additional Atmospheric Conditions,1
4154,1980,02/17/2016 17:00,Rain,Rain,No Additional Atmospheric Conditions,1
4155,1980,10/16/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
4156,1980,05/30/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,2
4157,1980,11/08/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4158,1980,08/11/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
4159,1980,02/24/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
4160,1980,05/20/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
4161,1980,04/24/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
4162,1980,03/12/2016 22:00,Clear,Clear,No Additional Atmospheric Conditions,1
4163,1980,12/25/2016 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
4164,1980,10/24/2016 10:00,Clear,Clear,No Additional Atmospheric Conditions,1
4165,1980,12/23/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
4166,1980,03/03/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,1
4167,1980,02/13/2016 2:00,Clear,Clear,No Additional Atmospheric Conditions,1
4168,1980,07/27/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4169,1980,05/15/2016 99:00,Clear,Clear,No Additional Atmospheric Conditions,1
4170,1980,12/18/2016 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
4171,1980,06/09/2016 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4172,1980,06/26/2016 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
4173,1980,11/20/2016 9:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,2
4174,1980,01/18/2016 9:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4175,1980,05/08/2016 5:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4176,1980,07/08/2016 12:00,Clear,Clear,No Additional Atmospheric Conditions,1
4177,1980,07/17/2016 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
4178,1980,05/22/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
4179,1980,06/12/2016 0:00,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
4180,1980,04/19/2016 4:00,Clear,Clear,No Additional Atmospheric Conditions,1
4181,1980,01/26/2016 1:00,Clear,Clear,No Additional Atmospheric Conditions,2
4182,1980,03/23/2016 23:00,Clear,Clear,No Additional Atmospheric Conditions,1
4183,1980,02/22/2016 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
4184,1980,09/07/2016 5:00,Clear,Clear,No Additional Atmospheric Conditions,1
4185,3260,06/29/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
4186,3260,12/20/2015 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4187,3260,02/04/2015 13:00,Clear,Clear,No Additional Atmospheric Conditions,1
4188,3260,08/30/2015 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
4189,3260,06/18/2015 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
4190,3260,12/03/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,2
4191,3260,10/30/2015 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4192,3260,03/24/2015 18:00,Clear,Clear,No Additional Atmospheric Conditions,1
4193,3260,08/31/2015 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
4194,3260,04/28/2015 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4195,3260,07/13/2015 3:00,Clear,Clear,No Additional Atmospheric Conditions,1
4196,3260,07/15/2015 21:00,Clear,Clear,No Additional Atmospheric Conditions,1
4197,3260,04/18/2015 0:00,Clear,Clear,No Additional Atmospheric Conditions,1
4198,3260,01/07/2015 17:00,Clear,Clear,No Additional Atmospheric Conditions,1
4199,3260,08/29/2015 9:00,Clear,Clear,No Additional Atmospheric Conditions,1
4200,3260,06/17/2015 14:00,Clear,Clear,No Additional Atmospheric Conditions,1
4201,3260,12/03/2015 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
4202,3260,09/25/2015 16:00,Clear,Clear,No Additional Atmospheric Conditions,1
4203,3260,12/18/2015 19:00,Clear,Clear,No Additional Atmospheric Conditions,1
4204,3260,09/23/2015 20:00,Clear,Clear,No Additional Atmospheric Conditions,1
